FID_1,aet,dtr,eto,frac,lulc,pawc,precip,wy,POINT_X,POINT_Y,POINT_Z
641,815.72166951,1500.00000000,1936.00000000,0.21646384,6.66666667,0.11000000,2808.81498210,2948.96000163,764214.66622900000,9265368.13635000000,0.00000000000
642,942.76555718,1500.00000000,1933.22222222,0.25731345,8.00000000,0.11000000,2776.01334635,2722.68557400,763391.19505800000,9264730.77376000000,0.00000000000
643,934.71922654,1500.00000000,1933.03846154,0.26640585,9.26923077,0.11000000,2739.19193209,2581.03616098,762080.24305300000,9264210.20087000000,0.00000000000
644,1015.97571673,1500.00000000,1929.57142857,0.27692371,8.57142857,0.11000000,2844.47715541,2654.01998465,762578.36612300000,9265382.92966000000,0.00000000000
645,934.67280461,934.61538462,1930.80769231,0.24823861,6.96153846,0.13153846,2903.31461276,2830.11999512,762911.38783500000,9266136.69566000000,0.00000000000
646,953.13211873,1097.50000000,1900.68333333,0.25827122,8.20000000,0.12533334,2969.10398763,2740.03465983,761305.23254100000,9266738.28525000000,0.00000000000
647,978.92691040,937.50000000,1931.78571429,0.25124688,6.33928571,0.13142857,2972.77018084,2916.25374494,763658.42033700000,9267252.47819000000,0.00000000000
648,996.56599731,1500.00000000,1941.10000000,0.25610430,5.20000000,0.11000000,2858.29301758,2892.05400391,764867.41434800000,9266171.84342000000,0.00000000000
649,975.31551387,637.93103448,1929.58620690,0.27747031,10.31034483,0.19620689,2569.82930361,2541.79827249,764289.92098300000,9262714.48570000000,0.00000000000
650,929.90715589,500.00000000,1920.94736842,0.26148668,10.00000000,0.20999999,2524.20736534,2624.07577354,765450.75471300000,9262337.64692000000,0.00000000000
651,938.42269939,910.95890411,1914.08219178,0.24187731,7.64383562,0.16890411,2618.77343081,2940.25834426,768492.10141200000,9264173.95423000000,0.00000000000
652,925.61589189,1439.39393939,1925.04545455,0.23357365,10.19696970,0.11606061,2588.01154119,3038.92182321,769841.92409900000,9265717.83610000000,0.00000000000
653,849.52575849,1500.00000000,1936.45945946,0.21195216,9.81081081,0.11000000,2783.93810045,3160.06917758,767304.66310800000,9266743.44701000000,0.00000000000
654,897.71488444,1388.88888889,1946.88888889,0.22645955,6.77777778,0.12111111,2856.38218859,3067.73106554,765806.00514300000,9266648.64452000000,0.00000000000
655,850.14023581,1335.29411765,1932.82352941,0.20838962,9.69411765,0.12647059,2783.07740694,3228.51212374,768129.03811000000,9268028.45380000000,0.00000000000
656,999.32563782,495.83333333,1941.12500000,0.24441079,10.37500000,0.20499999,2946.57249959,3089.06999715,765933.54211100000,9269261.46458000000,0.00000000000
657,921.80621017,1065.78947368,1945.57894737,0.22983790,8.52631579,0.13631579,2958.11630088,3088.68683183,765110.70803400000,9267946.80169000000,0.00000000000
658,860.03335938,618.00000000,1942.32000000,0.21214012,6.60000000,0.14360000,3019.12399414,3192.87040039,764701.38723500000,9269365.06299000000,0.00000000000
659,1139.88418827,1244.59459459,1913.78378378,0.28848687,5.21621622,0.11972973,3083.78135557,2810.60486170,762861.24265700000,9268933.55179000000,0.00000000000
660,939.32166560,829.04411765,1945.16176471,0.23301294,7.91911765,0.13647059,3006.34440344,3093.88426298,764602.72474300000,9271238.60266000000,0.00000000000
661,1053.81766434,1486.87500000,1921.07500000,0.26775125,8.48750000,0.11050000,3114.77550964,2882.55011139,762076.51613100000,9271965.08654000000,0.00000000000
662,1044.16178707,1500.00000000,1937.39795918,0.28193360,8.98469388,0.11000000,3159.54642782,2654.88944353,758375.37305300000,9273681.14504000000,0.00000000000
663,884.53917156,1137.70491803,1933.18032787,0.21408297,9.86885246,0.14409836,2792.88410124,3247.02671939,768164.46149400000,9269829.22720000000,0.00000000000
664,979.06714303,785.71428571,1949.03571429,0.23702264,10.35714286,0.18142857,2716.65142822,3150.76070731,768545.51087500000,9271633.92603000000,0.00000000000
665,715.26971332,561.01694915,1669.96610169,0.26858010,7.98305085,0.20694915,1717.70880851,1986.72100313,776203.49571500000,9255248.36558000000,0.00000000000
666,743.88535461,500.00000000,1759.75000000,0.23963335,10.23333333,0.20999999,1954.53016561,2362.99983114,773861.24094300000,9256925.92012000000,0.00000000000
667,783.86631497,500.00000000,1759.15909091,0.23965498,7.15909091,0.20999999,2030.88841664,2482.89135742,774365.04065000000,9258787.32556000000,0.00000000000
668,713.56554436,500.00000000,1779.33333333,0.21275976,9.36363636,0.20999999,2119.17758271,2638.70182292,772286.67037100000,9258967.65189000000,0.00000000000
669,696.80390840,500.00000000,1816.67647059,0.20503077,9.44117647,0.20999999,2213.38379624,2702.01942354,769846.76697300000,9259240.06012000000,0.00000000000
670,803.13474295,500.00000000,1859.00000000,0.23546123,10.34285714,0.20999999,2309.05285296,2610.37713449,767587.35190100000,9260000.78323000000,0.00000000000
671,908.24464540,500.00000000,1922.97297297,0.27361246,10.00000000,0.20999999,2358.69053526,2419.67756282,764686.07492900000,9259780.62203000000,0.00000000000
672,954.05081840,500.00000000,1936.56521739,0.28959744,9.82608696,0.20999999,2392.92174762,2340.59044879,764245.56172200000,9260710.32119000000,0.00000000000
673,965.77741660,1112.90322581,1953.22580645,0.30112371,9.83870968,0.14870967,2407.03644783,2244.36130056,762994.60905400000,9260826.38681000000,0.00000000000
674,841.94916131,500.00000000,1882.08823529,0.23037163,8.55882353,0.20999999,2480.68367992,2819.23073802,767607.57689200000,9262484.97997000000,0.00000000000
675,850.55706787,500.00000000,1861.07142857,0.23840968,10.07142857,0.20999999,2365.77392578,2711.14891706,768512.21341100000,9261139.69725000000,0.00000000000
676,762.21010917,500.00000000,1841.14285714,0.21175514,10.05357143,0.20999999,2341.11894008,2839.11463274,769875.09419500000,9261268.94747000000,0.00000000000
677,892.97047969,500.00000000,1835.89285714,0.24347459,10.50000000,0.20999999,2339.93393816,2776.55070714,771009.59123100000,9262178.45707000000,0.00000000000
678,898.34005782,500.00000000,1803.68115942,0.25118297,9.91304348,0.20999999,2231.73985578,2669.73680933,772808.04146900000,9260719.33321000000,0.00000000000
679,982.11701731,557.69230769,1922.98076923,0.26004218,7.50000000,0.20423076,2646.20691857,2795.16060228,766474.64483200000,9264053.12041000000,0.00000000000
680,753.81346614,500.00000000,1709.36585366,0.26216720,9.87804878,0.20999999,1803.66804914,2124.31391125,777097.44117400000,9256436.93685000000,0.00000000000
681,810.97751991,650.98039216,1617.47058824,0.31754889,6.97058824,0.20245098,1679.21675858,1759.22529871,779930.88412600000,9253594.19645000000,0.00000000000
682,830.04132559,631.37254902,1553.03921569,0.34427280,5.23529412,0.18970588,1690.05323582,1595.33689910,783433.76463500000,9251547.57068000000,0.00000000000
683,843.57216597,657.81250000,1553.96875000,0.33156423,4.48437500,0.19171875,1766.40008450,1699.32476330,782128.33988800000,9254767.09923000000,0.00000000000
684,888.80204707,500.00000000,1719.65217391,0.30363326,10.86956522,0.20999999,1862.12956968,2040.30566406,779172.86999100000,9257924.16404000000,0.00000000000
685,752.02878680,500.00000000,1734.42857143,0.24597400,8.85714286,0.20999999,1900.44642857,2304.17358398,777011.32497100000,9258007.61993000000,0.00000000000
686,665.53412374,500.00000000,1739.25000000,0.21836796,9.29166667,0.20999999,1897.82124837,2382.41168213,775714.53603600000,9257187.59462000000,0.00000000000
687,752.17603948,500.00000000,1746.34615385,0.23734427,9.30769231,0.20999999,1959.30461707,2417.68228854,776267.95825100000,9258882.64379000000,0.00000000000
688,847.83880208,500.00000000,1734.20000000,0.27579767,10.66666667,0.20999999,1916.20334066,2225.63500163,778076.70750200000,9258858.55508000000,0.00000000000
689,858.22084924,500.00000000,1757.87878788,0.27508233,9.96969697,0.20999999,1942.00213438,2261.46424450,779575.70848800000,9260816.79592000000,0.00000000000
690,891.20325873,500.00000000,1767.41573034,0.27428708,6.92134831,0.20999999,1981.52313987,2357.70101826,778273.47078500000,9261443.99398000000,0.00000000000
691,885.95349528,500.00000000,1792.72000000,0.25962145,8.32000000,0.20999999,2065.14065918,2520.11506185,776266.91451000000,9262358.42960000000,0.00000000000
692,797.27107910,500.00000000,1783.80000000,0.23079192,5.36000000,0.20999999,2117.19039062,2657.90482422,774778.70005200000,9261132.41263000000,0.00000000000
693,963.27290609,673.33333333,1850.90000000,0.26147681,7.16000000,0.19266666,2226.99660807,2718.14419596,774374.32010700000,9263881.69472000000,0.00000000000
694,867.08495803,500.00000000,1736.14285714,0.29181714,10.76190476,0.20999999,1902.94476609,2109.11666434,780034.61398000000,9259152.54233000000,0.00000000000
695,758.50111572,500.00000000,1758.52000000,0.25085808,9.84000000,0.20999999,1932.50279297,2271.41279785,780712.76090300000,9260550.28073000000,0.00000000000
696,912.24668804,510.52631579,1692.73684211,0.32385221,11.00000000,0.20947368,1849.20683851,1905.33526933,780673.66306700000,9257545.87563000000,0.00000000000
697,899.06598184,597.67441860,1654.30232558,0.32717096,7.27906977,0.20348837,1873.71930074,1850.45301145,782025.13161000000,9257297.36865000000,0.00000000000
698,766.77827315,568.18181818,1634.29545455,0.28311343,4.95454545,0.19545454,1904.85703624,1955.92158370,782072.26716300000,9258508.85919000000,0.00000000000
699,765.44551595,590.90909091,1631.60606061,0.28297888,4.27272727,0.19484848,1934.50606283,1951.53544478,783477.30755200000,9256933.18700000000,0.00000000000
700,673.38684692,500.00000000,1758.90000000,0.22594890,6.20000000,0.20999999,1944.15601196,2307.13148193,781701.80166600000,9260769.75431000000,0.00000000000
701,786.05824704,605.55555556,1629.41666667,0.29053989,4.02777778,0.19305556,1980.49874539,1930.87750414,783976.27105100000,9258129.62010000000,0.00000000000
702,774.98729314,575.67567568,1707.13513514,0.27677838,5.51351351,0.20621621,2013.71052180,2037.18350797,784141.88238400000,9259759.46912000000,0.00000000000
703,673.17773031,500.00000000,1774.53333333,0.22046000,8.53333333,0.20999999,1946.47332357,2380.57465820,781737.37920200000,9262007.28270000000,0.00000000000
704,685.72808838,500.00000000,1789.18181818,0.21434927,9.18181818,0.20999999,1944.39273349,2514.12273615,780522.72640500000,9263531.10461000000,0.00000000000
705,761.72912204,500.00000000,1814.93548387,0.22745939,9.38709677,0.20999999,1985.41999275,2583.85454732,779949.21197700000,9263392.98832000000,0.00000000000
706,730.51035418,500.00000000,1837.57142857,0.21283593,7.92857143,0.20999999,1989.11785889,2697.61999512,778809.83339000000,9265153.64823000000,0.00000000000
707,815.46697998,500.00000000,1845.50000000,0.23393299,6.00000000,0.20999999,1991.33502197,2667.84008789,778766.08160100000,9265725.51083000000,0.00000000000
711,1117.93999634,1500.00000000,1972.25000000,0.27359935,10.35000000,0.11000000,2506.61702881,2967.77850342,771618.86444900000,9269809.14346000000,0.00000000000
712,1066.44066569,1166.66666667,1971.53333333,0.26020953,10.66666667,0.14333333,2494.83198242,3031.75332031,771272.96965400000,9271198.23277000000,0.00000000000
713,1057.05249023,1500.00000000,1969.25000000,0.26016387,10.37500000,0.11000000,2425.34503174,3006.93624878,772416.19267200000,9270350.56423000000,0.00000000000
714,984.29699707,600.00000000,1960.00000000,0.24623410,10.00000000,0.19999999,2289.88000488,3015.04697266,773653.26337500000,9270929.86333000000,0.00000000000
715,938.53177418,794.11764706,1969.52941176,0.23121724,9.23529412,0.18058823,2389.02174288,3119.79589844,772327.51188600000,9271423.41636000000,0.00000000000
716,993.76530187,500.00000000,1982.17647059,0.24441576,9.05882353,0.20999999,2401.70239258,3069.22236903,771621.81777400000,9272491.43414000000,0.00000000000
717,967.99125671,500.00000000,1980.62500000,0.24064237,9.75000000,0.20999999,2305.42498779,3055.67376709,772386.95588000000,9272944.90637000000,0.00000000000
718,998.51833089,500.00000000,1987.00000000,0.24982734,10.16666667,0.20999999,2252.54838053,2998.16166178,772618.03723400000,9273488.67762000000,0.00000000000
719,1063.45777724,611.11111111,1991.22222222,0.26788266,11.00000000,0.19888888,2217.93332248,2906.63335503,772504.07366500000,9274311.23941000000,0.00000000000
721,1002.34420937,605.26315789,1968.31578947,0.25031526,10.21052632,0.19947368,2271.58894428,3002.99633789,773339.95579400000,9271977.90225000000,0.00000000000
722,953.65977719,500.00000000,1792.36842105,0.28202827,8.89473684,0.20999999,2010.61894788,2427.49212325,778315.65736500000,9263463.29352000000,0.00000000000
723,976.51928139,500.00000000,1828.40625000,0.27895800,10.84375000,0.20999999,2065.03375626,2525.09217834,777195.27482800000,9264044.29470000000,0.00000000000
724,881.70399666,500.00000000,1873.34375000,0.24287022,8.56250000,0.20999999,2084.36970139,2746.65874481,777067.09968200000,9266138.06556000000,0.00000000000
725,1001.86574235,596.77419355,1898.41935484,0.26634326,8.22580645,0.20032257,2181.27902123,2758.44935263,775673.13864400000,9266682.91333000000,0.00000000000
726,1031.25023376,1120.00000000,1925.06000000,0.26356381,5.99000000,0.14800000,2405.78960205,2880.27369873,771998.07682600000,9265390.34682000000,0.00000000000
727,1058.97532621,1138.29787234,1945.48936170,0.26958868,10.78723404,0.14617021,2305.54383623,2868.72934674,774091.80889300000,9268168.86612000000,0.00000000000
728,985.52915446,500.00000000,1950.58333333,0.25089050,10.16666667,0.20999999,2251.98166911,2940.64166260,774594.77977900000,9269182.67466000000,0.00000000000
729,1064.16249084,1100.00000000,1966.50000000,0.26509780,10.75000000,0.15000000,2352.12999268,2949.97103271,773456.18467500000,9270040.44219000000,0.00000000000
730,924.06001790,500.00000000,1948.00000000,0.23713233,9.33333333,0.20999999,2213.15332031,2974.15332031,774964.15302700000,9269317.69494000000,0.00000000000
731,776.68548584,500.00000000,1908.00000000,0.20535500,8.00000000,0.20999999,2151.34002686,3000.94244385,775948.60418200000,9267797.36855000000,0.00000000000
732,855.22322221,500.00000000,1986.68181818,0.21102377,7.95454545,0.20999999,2454.80272328,3195.43001487,770302.28535300000,9273607.09856000000,0.00000000000
733,922.19770696,500.00000000,1993.30769231,0.23049388,9.07692308,0.20999999,2324.98075984,3080.68153733,771231.80249700000,9274231.67595000000,0.00000000000
734,899.08554755,500.00000000,1992.94444444,0.22762467,8.77777778,0.20999999,2284.89836968,3051.99275716,770281.24279400000,9275210.43232000000,0.00000000000
735,930.99411908,558.82352941,1986.52941176,0.23642659,8.17647059,0.20411764,2372.43764361,3012.33058077,769476.15497100000,9275322.18096000000,0.00000000000
736,734.82904634,500.00000000,1992.19047619,0.19239800,6.47619048,0.20999999,2169.17669968,3087.20997256,770370.86588700000,9276843.14420000000,0.00000000000
737,879.03500027,500.00000000,1997.05555556,0.22632605,8.50000000,0.20999999,2172.39778646,3002.65779622,771309.21233200000,9276024.33700000000,0.00000000000
738,1055.46398926,500.00000000,1993.60000000,0.26899559,11.00000000,0.20999999,2159.55205078,2868.31401367,772318.16269800000,9276024.83953000000,0.00000000000
739,894.50714983,1000.00000000,1998.00000000,0.23705457,8.50000000,0.16000000,2041.01569475,2881.36284528,771709.41231500000,9277253.82599000000,0.00000000000
740,954.00382008,1470.58823529,1998.47058824,0.26278406,9.23529412,0.11294118,1908.76588709,2676.86265654,771729.25346600000,9278646.35292000000,0.00000000000
741,1009.05399170,1400.00000000,1984.85000000,0.26501900,9.10000000,0.12000000,2233.18552246,2794.69149780,769238.95622400000,9276888.18904000000,0.00000000000
742,949.74071394,1500.00000000,1981.28571429,0.26119729,9.21428571,0.11000000,2094.50000872,2684.11786761,768873.37264200000,9278281.50750000000,0.00000000000
743,1005.90714809,1500.00000000,1989.82142857,0.27793050,9.92857143,0.11000000,2012.42961775,2620.80856759,769900.59895500000,9278590.03927000000,0.00000000000
744,1002.65333303,1487.50000000,1985.08333333,0.29099996,8.29166667,0.11250000,1853.49208069,2443.77665202,770183.78643300000,9280038.06119000000,0.00000000000
745,1057.88872317,1359.57446809,1989.15957447,0.36614755,8.71276596,0.13085106,1598.26744696,1841.22169397,768920.41936500000,9283317.89785000000,0.00000000000
746,995.90172919,1500.00000000,1978.17241379,0.29220755,9.96551724,0.11000000,1946.24654836,2414.33343716,768359.95519000000,9279995.74822000000,0.00000000000
747,1078.49314479,1500.00000000,1970.63157895,0.30685626,11.00000000,0.11000000,2086.80682694,2437.27368164,767705.11248700000,9279062.77052000000,0.00000000000
748,1116.09949849,1375.00000000,1980.46666667,0.34930392,10.70000000,0.13500000,1852.67533366,2082.29100952,767658.40054200000,9281294.47721000000,0.00000000000
749,1041.57166786,1337.62886598,1982.93814433,0.36152643,8.09278351,0.14072165,1791.37566447,1865.85019456,766041.42480000000,9282687.95286000000,0.00000000000
750,951.69254090,1434.42622951,1980.36065574,0.34671359,10.00000000,0.11557377,1845.78097784,1803.19161937,764113.99252700000,9283340.31633000000,0.00000000000
752,1010.33998617,1500.00000000,1998.00000000,0.41040201,5.66666667,0.11000000,1372.16003418,1452.14664714,769535.38004500000,9286164.64608000000,0.00000000000
753,1909.46918088,914.13181242,1951.58174905,0.54884231,7.98986058,0.13149556,2906.41615116,1574.88739470,759452.37258500000,9278050.44938000000,0.00000000000
754,896.42546973,1172.40000000,1969.81600000,0.29331253,7.78400000,0.12248000,3036.99599609,2169.07335938,741017.84203400000,9278091.66628000000,0.00000000000
755,859.36316286,489.65517241,1980.40517241,0.27150126,9.45689655,0.14353449,3231.32206568,2305.18543743,742825.57513900000,9280891.95515000000,0.00000000000
756,854.35722019,500.00000000,1978.26086957,0.26932956,9.08695652,0.14000000,3263.70260487,2317.84174380,745163.13384700000,9280776.72867000000,0.00000000000
757,1050.71726074,887.14285714,1989.79047619,0.33125265,10.21904762,0.15809524,3264.28722796,2121.37999558,742594.39426200000,9283442.22686000000,0.00000000000
758,871.56003864,469.23076923,1984.76923077,0.27684713,10.57692308,0.14153846,3269.23174110,2275.45999850,745719.37882800000,9282641.82153000000,0.00000000000
759,655.42554630,222.58064516,1988.84946237,0.21351298,7.67741935,0.15526881,3197.58289493,2405.25837691,746850.09296800000,9284597.13545000000,0.00000000000
760,894.25652979,825.28901734,1984.95375723,0.31989727,8.00000000,0.17901734,2856.83309249,1880.77499372,746053.40915800000,9286995.55811000000,0.00000000000
761,706.67602456,805.90909091,1990.80454545,0.26196459,9.65909091,0.17486364,2748.47641158,1967.44863170,749023.87867200000,9289327.97484000000,0.00000000000
762,940.04960974,1377.61194030,1964.68656716,0.30599330,7.13432836,0.11417910,3063.44491896,2135.79537918,742689.77376500000,9277359.69241000000,0.00000000000
763,1011.31992238,1438.14432990,1938.01030928,0.33138432,4.16494845,0.11185567,3022.13803761,2043.28896308,743892.53811000000,9275217.58532000000,0.00000000000
764,956.51262892,1500.00000000,1846.02439024,0.31624679,5.47317073,0.11000000,2934.43678663,2077.24502370,745993.61571000000,9272748.86719000000,0.00000000000
765,988.25904430,1295.45454545,1947.20454545,0.31650042,6.56060606,0.11613636,3118.16908773,2136.52606664,745639.18642600000,9276666.51778000000,0.00000000000
766,1014.68943801,1366.66666667,1936.12380952,0.31510526,4.35238095,0.11400000,3189.11818499,2204.88114304,749823.87188300000,9276043.02867000000,0.00000000000
767,1007.69226695,1347.45762712,1963.44067797,0.31469361,5.81355932,0.11457627,3221.48763573,2193.76117668,749164.12743400000,9278447.94303000000,0.00000000000
768,955.40113322,1033.33333333,1974.28333333,0.30112552,8.18333333,0.12400000,3247.15034587,2217.18999837,746668.28035800000,9281107.88536000000,0.00000000000
769,903.59375887,1054.62555066,1963.63876652,0.28741030,7.14096916,0.12612335,3095.36528385,2224.05386823,751606.32027500000,9280498.07117000000,0.00000000000
770,733.95275068,493.67088608,1973.85232068,0.24920124,7.64978903,0.15527426,3019.99396859,2220.33978143,750820.02843500000,9284293.90106000000,0.00000000000
771,755.38160206,930.84112150,1968.41121495,0.26548993,9.84112150,0.15934579,2126.92382927,2101.78584874,761742.79161600000,9282594.10452000000,0.00000000000
772,800.60297825,974.08602151,1969.69462366,0.32093836,7.62795699,0.16550538,2219.02589203,1695.23384120,758011.34190600000,9285235.22629000000,0.00000000000
773,649.19915915,655.18867925,1990.51886792,0.35686971,9.78301887,0.16367925,1579.56631873,1205.34616550,760882.02279100000,9288791.36671000000,0.00000000000
774,667.29075192,956.41025641,1992.46153846,0.37572309,9.47863248,0.16350428,1778.63560029,1175.95621054,757478.64770500000,9290494.42280000000,0.00000000000
775,824.91130697,672.00000000,2008.92000000,0.58603525,10.24000000,0.16520000,1323.07945964,591.75930461,760784.05261400000,9292328.95771000000,0.00000000000
776,736.20772443,706.04395604,1987.60439560,0.51594076,8.08791209,0.16362637,1407.50934039,692.73970451,758103.95444200000,9295083.44181000000,0.00000000000
777,654.75327127,831.57894737,1995.60526316,0.36499823,9.23684211,0.16017544,1851.53793763,1208.28389191,754720.98781600000,9293092.64077000000,0.00000000000
778,821.06597137,681.87500000,1998.65000000,0.47868069,8.43750000,0.15787500,1646.57375031,931.47661285,754099.48369900000,9296609.60753000000,0.00000000000
779,814.17971327,807.77777778,2008.00000000,0.53360366,8.64444444,0.16555556,1413.06421712,708.25042182,755783.31208800000,9297725.68115000000,0.00000000000
780,798.90605091,178.57142857,1998.04761905,0.54416133,8.38095238,0.16071428,1310.25976562,649.70011611,756219.30592900000,9299451.75205000000,0.00000000000
781,770.72721563,941.58878505,1994.47663551,0.40922670,8.66355140,0.16383178,1849.52392692,1172.28845557,753319.65384500000,9297301.90779000000,0.00000000000
782,926.83545365,885.48387097,1991.62903226,0.49701295,7.04838710,0.16161291,1690.89758695,954.89803854,752379.37804800000,9297912.77917000000,0.00000000000
783,846.82764656,916.12903226,1997.09677419,0.48530381,7.80645161,0.16741936,1444.78742833,892.31603216,753560.33640100000,9300691.52411000000,0.00000000000
784,1023.90584564,1143.75000000,2006.10000000,0.53332827,8.70000000,0.16850000,1613.33374634,894.16552296,751748.84241700000,9299278.05823000000,0.00000000000
785,816.23772217,452.00000000,2000.08000000,0.42738036,10.00000000,0.16320000,1497.49520020,1096.97300049,751701.56718300000,9302398.75261000000,0.00000000000
786,726.51103495,230.50847458,2001.23728814,0.37173215,9.11864407,0.16118644,1461.78847491,1221.40685208,751535.01640700000,9303831.46290000000,0.00000000000
787,693.41487914,709.61538462,2000.79807692,0.26319066,9.56730769,0.15692308,2619.34384155,1929.26069406,747500.67695700000,9292053.84471000000,0.00000000000
788,1033.65939010,852.63157895,2006.52631579,0.39978438,9.78947368,0.16684211,2452.15053197,1552.97733427,745911.59519500000,9294688.43704000000,0.00000000000
789,917.64059612,766.66666667,2003.29032258,0.38116219,9.34408602,0.16010753,2197.65957740,1488.59634629,747004.93122000000,9296639.13347000000,0.00000000000
790,652.96374234,995.45454545,1997.56493506,0.28081578,9.07792208,0.16454546,2244.52317592,1678.09298587,749382.96694000000,9294392.59908000000,0.00000000000
791,742.68821239,901.17187500,1993.55468750,0.35311966,9.03906250,0.16203125,1997.51453018,1386.68278074,750869.52650000000,9295883.01911000000,0.00000000000
792,1088.52382556,1200.00000000,1992.97530864,0.52293047,10.62962963,0.17000000,1717.36148184,994.85700367,749611.01107700000,9300659.88771000000,0.00000000000
793,1011.49200168,1200.00000000,1995.46666667,0.45124420,9.68888889,0.17000000,1932.49600423,1228.75643717,747983.19070600000,9299065.40391000000,0.00000000000
794,1179.09663708,1179.24528302,1995.26415094,0.50624593,10.30188679,0.16981132,1973.66396116,1148.99473716,746436.41373400000,9299709.63552000000,0.00000000000
795,1172.71479891,1132.65306122,1995.22448980,0.52526586,10.48979592,0.16938776,1793.47734475,1057.48926435,747205.87806900000,9301689.29107000000,0.00000000000
796,1098.12162145,1177.08333333,1997.50000000,0.52189861,10.33333333,0.16979167,1621.19979095,1007.50975418,749121.13343100000,9303118.18040000000,0.00000000000
797,818.38006853,765.71428571,1997.90952381,0.36867302,9.71904762,0.14676191,1428.80623663,1411.37035958,766168.91247700000,9286626.51162000000,0.00000000000
798,1023.41171157,899.41176471,1995.28235294,0.50733864,9.60000000,0.15329412,1478.56141429,974.41493907,763508.21936200000,9287698.17309000000,0.00000000000
799,883.23580259,899.35064935,2010.54545455,0.58504972,10.32467532,0.16285715,1241.66584917,638.65832678,763431.37504800000,9290855.01783000000,0.00000000000
800,852.21160278,1290.00000000,2004.00000000,0.62979650,9.50000000,0.15200000,1161.23499756,500.40240479,763637.44543800000,9291937.88442000000,0.00000000000
801,790.59762468,1248.27586207,1986.72413793,0.64650079,7.06896552,0.14448276,1155.48619764,428.13944955,761965.68598000000,9293968.06742000000,0.00000000000
802,684.40974935,100.00000000,1976.40740741,0.54932830,8.25925926,0.16000000,1221.55999982,560.40592900,760413.42700000000,9294414.07853000000,0.00000000000
803,658.50932719,146.66666667,1987.30000000,0.55072787,7.16666667,0.15833333,1191.37666423,541.05336304,759860.94851000000,9295860.02805000000,0.00000000000
804,631.60185242,152.38095238,2008.35714286,0.48403714,7.69047619,0.16047619,1253.47381011,673.71711804,757997.40118300000,9297478.22020000000,0.00000000000
806,794.31774458,1041.81818182,2003.07272727,0.44850755,9.00000000,0.12745455,1202.10236373,979.31020397,766997.52021300000,9289556.32063000000,0.00000000000
807,985.97929113,1500.00000000,1998.82352941,0.44826835,5.82352941,0.11000000,1293.20235668,1216.58470244,768882.24724900000,9287318.46946000000,0.00000000000
808,831.36067030,1116.66666667,2001.11111111,0.57192633,11.00000000,0.13000000,1147.64778646,627.60833401,765057.58390600000,9291414.26829000000,0.00000000000
809,829.61299351,1200.00000000,1992.57142857,0.55888672,11.00000000,0.12142857,1134.29143415,659.26486642,765919.75330700000,9291584.67516000000,0.00000000000
811,669.99024658,100.00000000,1995.22857143,0.46469786,6.77142857,0.16000000,1230.99257115,770.48985944,756592.55948600000,9301000.16426000000,0.00000000000
812,711.64660645,100.00000000,1991.46666667,0.53232599,6.53333333,0.16000000,1210.31732585,623.88726807,757494.23076000000,9299646.94400000000,0.00000000000
815,603.27842930,100.00000000,2002.10714286,0.39133743,8.14285714,0.16000000,1228.42464338,939.01093183,756089.92072700000,9302922.40808000000,0.00000000000
816,600.14577137,100.00000000,2003.09090909,0.40647123,9.18181818,0.16000000,1167.55907648,879.15949873,757365.74743500000,9303777.14574000000,0.00000000000
817,572.84101359,100.00000000,1999.00000000,0.36720783,11.00000000,0.16000000,1165.86167399,987.35749308,757632.97150800000,9307032.63963000000,0.00000000000
818,745.76549072,100.00000000,1985.10000000,0.46738740,6.85000000,0.16000000,1318.81849976,849.75450439,755066.48632000000,9301311.23923000000,0.00000000000
819,620.74528217,100.00000000,1996.25000000,0.38458578,9.35937500,0.16000000,1238.96905899,991.91954422,756425.34589700000,9304536.43292000000,0.00000000000
820,826.53834586,668.96551724,1994.17241379,0.45809945,7.48275862,0.16517241,1437.59379209,978.06886239,752284.83931700000,9301447.31756000000,0.00000000000
821,676.96779541,100.00000000,2000.10000000,0.36739004,9.04000000,0.16000000,1348.80419922,1165.11419434,753205.58954000000,9304468.49497000000,0.00000000000
822,726.83644547,100.00000000,2001.04838710,0.36905450,9.37096774,0.16000000,1380.37129064,1239.27161432,752520.85803900000,9306390.07693000000,0.00000000000
823,629.58289888,100.00000000,1998.01265823,0.36331325,10.17721519,0.16000000,1264.24277931,1105.25073628,755232.80106700000,9305705.17930000000,0.00000000000
824,662.78745117,100.00000000,1995.55000000,0.32294110,10.00000000,0.16000000,1342.81398926,1389.91550293,754059.60593400000,9308989.72776000000,0.00000000000
825,734.83290828,100.00000000,1999.21538462,0.34842175,9.76923077,0.16000000,1378.97060922,1373.12585701,752612.87888400000,9309698.78811000000,0.00000000000
829,649.42399902,100.00000000,1992.40000000,0.31965780,11.00000000,0.16000000,1312.94799805,1382.28601074,755340.25013300000,9309978.00420000000,0.00000000000
831,680.15562193,100.00000000,1999.03225806,0.30723074,8.93548387,0.16000000,1387.32419512,1534.06935169,754202.23474200000,9312003.11789000000,0.00000000000
832,662.52714757,100.00000000,1994.71428571,0.31491507,10.64285714,0.16000000,1333.34000942,1441.70499093,754821.47590300000,9311181.98438000000,0.00000000000
833,689.87604025,100.00000000,1998.95652174,0.30459861,8.52173913,0.16000000,1379.21738600,1575.50781781,754461.46189000000,9314121.96613000000,0.00000000000
