,2020_wateryield_new_mean,2020_dem_mean,2020_depth_to_root_mean,2020_eto_mean,2020_fractp_mean,2020_pawc_mean,2020_precipitation_mean
60,1101.7151714246056,1306.3881477113584,955.0594549576643,1664.37866099107,0.43954841812508677,0.16992806521248785,1967.901725813168
61,1083.84751439431,1061.2109117758575,1132.9469762540925,1748.1547435366726,0.4066070647367629,0.14806534012731437,1829.6404621232077
62,144.57838439941406,1861.0,700.0,1560.0,0.8440124988555908,0.2000000136239188,1016.183837890625
63,625.4661254882812,1754.4887218045112,500.0,1340.0,0.5996805429458618,0.20999999413123496,1515.0500954198474
64,,,,,,,
65,171.2018157952308,1525.6378063010502,700.0,1640.6718849164374,0.8142766558192955,0.1999999946670899,917.4630477436233
66,302.98512694988386,1315.4817676143387,700.0,1644.7440368481657,0.7476658762549784,0.19999999644524424,1193.577995038669
67,823.8771917665812,766.8095430651031,743.7608288862707,1833.4824312149144,0.4663597263973595,0.14212175512422898,1540.1800540578004
68,648.1288915497777,993.6716579714073,942.2905051708728,1739.5212974818608,0.5359042490992773,0.15914758150641573,1394.3605998636674
69,1018.8705609202681,1029.8338927991338,1076.7841701002085,1728.828511002115,0.4266338548674872,0.15761178036697568,1781.9346499102335
70,1077.5105057642247,1232.8974302116442,752.7147638527333,1669.8107103012271,0.44956085556898473,0.19406959814580235,1956.3348828560804
71,751.2320428536644,947.1872549019607,767.018590773468,1749.7743658210948,0.5090047289688338,0.1924604197448072,1529.3636679000924
72,355.9801182707993,1313.16013986014,700.0,1640.4066091954023,0.7211421201124082,0.2,1258.134430840503
73,1228.3274489182693,2055.3333333333335,500.0,1412.0,0.3907902424152081,0.1399999948648306,2016.2557091346155
74,1279.266845703125,,500.0,1507.0,0.3962986469268799,0.14000000059604645,2119.039306640625
75,1356.364013671875,1582.3952095808384,700.0,1558.556640625,0.4193907380104065,0.19999998807907104,2334.109375
76,1495.3659660766962,1468.8441064638782,700.0,1597.212389380531,0.4018129331875691,0.19999998649664685,2500.153576696165
77,1651.054897644728,119.82599566039056,1211.0862425709884,1953.6014087607307,0.3459580458603896,0.1386238099823905,2517.1002421307508
78,1798.1873921511246,301.16047559422526,773.0009182921784,1905.358668779075,0.3686196116557514,0.14066180697637162,2835.84382978294
79,1285.449734938206,281.1531602323198,1241.688918966823,1938.0731860588776,0.4258984167291052,0.1192341254974944,2231.4244372472244
80,2015.4586197261806,304.4820872966486,1367.4910310142498,1923.7024867281364,0.30399037244167365,0.11473246444101005,2883.9195305951384
81,1835.6304677475796,296.80809423695274,1097.755978070687,1929.2886970722034,0.3382450888235594,0.13547678815849906,2768.275049574245
82,2002.5846462527645,247.95626723428958,1198.3512619986775,1934.1114024487563,0.3175054088456759,0.13085773845234158,2929.721151873048
83,1291.8705549114284,539.6602845490489,538.3668197895416,1830.497145456947,0.4273840066703847,0.20642404617718713,2247.2904882809635
84,959.8973223552204,864.2227709458964,586.6625152794114,1701.9720934523398,0.5001061270439816,0.2009932473289859,1912.4620032749833
85,1105.3183274796831,832.925610730122,554.8722024252057,1698.9129130668855,0.43208886185492346,0.202730564586164,1943.4433819570847
86,975.6309643817204,807.0169491525423,577.4193548387096,1720.0,0.522145507156208,0.20612903307842953,2041.6653225806451
87,1414.8141675044467,140.83154594951327,876.2276699404532,1974.6717191245843,0.4052728333317222,0.17237723376116504,2374.510246693991
88,1241.7230501322795,275.30003921149256,859.5659890827501,1904.1513680050903,0.45186368716720804,0.17404341286502462,2255.7157496399986
89,1355.491031822565,87.27318579516212,841.4175506268081,1993.5513982642237,0.38163737606979264,0.17585824729161645,2184.718804243009
90,926.5934476795812,66.43310279629814,1408.2067579567229,1982.8132915829322,0.49714059834614666,0.12608191139894026,1819.2711127728187
91,692.1064873417722,85.33142857142857,1500.0,1998.3518987341772,0.5533683680280854,0.10999998261656942,1491.8632911392406
92,1256.8538939811551,101.24134838788571,909.2032562015255,1951.9612332542786,0.5701088371738992,0.13167064611242868,2906.224780462791
93,2042.054976862521,74.27558931941063,751.2468427941963,1984.6437934403864,0.3196126071030217,0.16126224425480726,2993.3716561272836
94,2157.8546717469735,248.49492240577845,1140.5471895336682,1941.2405840105203,0.2975634704707152,0.12436735168183312,3069.3397174360184
95,1028.3689794414333,59.76609653443181,880.4856059326588,1983.3922402542569,0.4777168742131243,0.16349387436474183,1907.862492515085
96,818.413360151155,27.259283191177737,728.52855488511,1998.6560208041283,0.4993255467051665,0.16285690035122205,1606.7047804798765
97,1200.8306817905807,39.464776034824716,971.2363556872556,1998.0314298899712,0.44332645209917176,0.16471461300505819,2117.290520026232
98,531.1378015672834,33.98982584972616,734.2318578277528,1997.870959046537,0.6069358594908254,0.15199472249732848,1344.5756204632535
99,459.08893979816725,57.69473551319278,1171.3954297645284,2001.7148822642384,0.6253433997469842,0.12251826707676024,1228.338011831574
100,363.4025566648678,43.65625,1281.6783594171613,1994.5542363734485,0.6798195177583648,0.12146250544145051,1136.0070156502968
101,473.9654343252179,13.189182653554731,100.0,1997.4120829576195,0.6079765666093703,0.15999998385604525,1204.7385031559963
102,513.2686228257754,11.121771045187835,137.49035515090054,1996.6990145719892,0.6142784154477414,0.16034081538243206,1323.1199488547431
103,416.39600227051574,7.95727543337419,100.0,1993.2802465131365,0.6692456775310168,0.15999997980672742,1256.6030651962374
104,,,,,,,
105,606.5276728406382,8.66549474588851,100.0,1996.815257656336,0.5722344280098111,0.15999997850953604,1416.4790023840087
106,574.7823741007194,4.667913095692996,100.52415210688592,1999.1876670092497,0.6041160654066033,0.1599737718195979,1450.0677286742034
107,518.6419482686691,4.884143571104044,100.0,1998.5853149770546,0.6285190065055277,0.15999998268506205,1396.2315394242803
108,221.7272121254649,1.3903046839472488,112.44057663151943,1973.8809625640445,0.8422793658120483,0.15937799124388635,1394.8276281836963
109,338.2704551389509,1.5073308287450584,123.93421373801648,1980.7483697478992,0.7692767256193613,0.1588032873403951,1442.73265993266
110,504.10644351464435,2.4549562056692835,100.0,1991.2787089061567,0.6658108562462642,0.1599999837307372,1489.50601004451
111,294.33342985177524,1.7722626288404009,100.0,1983.7504770533887,0.7867049616511548,0.15999999529864667,1334.492157256714
112,1812.6902458686013,35.79516153496132,1209.111747851003,2005.8103125834891,0.3705672633498967,0.1681776336407593,2848.2205241733914
113,1408.194623000047,31.302357240094576,837.9940511064041,2004.907144028679,0.4113113731935908,0.15550721350880503,2380.351651320381
114,1355.4426328502416,37.362647665479095,1500.0,2002.5942028985507,0.3988272502610457,0.10999999655411961,2240.86369982548
115,1968.19591891171,44.773878260869566,1163.1518530665792,2001.9197236180905,0.33882287229719593,0.1600183493819695,2971.1830782368784
116,2092.7514517607906,47.108627175693435,797.7399395524162,1998.8653513091317,0.32213214233410875,0.16648520209507758,3082.6648555031074
117,873.2683990406533,15.525329036847943,456.6066391842048,2004.255672342241,0.5124155895076411,0.16324188239043178,1779.5021871921183
118,651.224773251115,10.255979191778215,100.0,1997.9142095967911,0.5716390020242763,0.15999998889173675,1517.822731762804
119,706.2650889231201,8.600651755295512,100.0,1995.2502450637166,0.5560196578844875,0.1599999911109701,1590.2225178546423
120,678.5318969752263,5.857153397771711,100.0,1998.8862242052426,0.5788788220883921,0.160000006168196,1611.1883631265334
121,627.0459377982744,6.238948961287543,100.0,1996.6054603702619,0.5898489550355803,0.16000000664472627,1528.4966309761191
122,645.0406746031746,4.0733747963867915,100.0,1992.6719160104988,0.5766286352594423,0.1599999958907532,1517.408356545961
123,133.61859273328014,1.2303173546891852,100.0,1961.2229776636657,0.8883458968768614,0.1599999945058586,1100.5380844401252
124,1214.7820329221909,878.872453852999,1324.0418225774165,1751.30225897353,0.43850689351680755,0.14494904208724071,2140.799556520534
125,1035.4969319009974,1190.9840373724944,1044.5466043442398,1647.7672775815558,0.4596866081511852,0.17469161353794335,1885.6307306669012
126,707.6887117838128,1125.712927149498,1108.300083654007,1678.383551552088,0.5367713077219302,0.16578516801384474,1520.9105571356868
127,638.1910797239601,842.3135322929719,1108.6436991487876,1804.800300743804,0.5558213729491689,0.13177411729931393,1427.0332160790526
128,551.2724935732648,705.0340790713825,826.0200981537743,1880.1499415751343,0.5991806825484927,0.1357429178108203,1369.4610890394952
129,658.3965392603473,766.8706140083978,1106.2649944348186,1798.0073666938233,0.5681625811110856,0.14996144803009787,1518.9891335528807
130,512.5027627838641,673.307115977896,409.198632980932,1881.423999488965,0.6080705253481427,0.16698807027332396,1308.7401066785908
131,584.7728424321674,705.3875048741389,582.5208401438379,1828.7487741091861,0.6033429547671829,0.1675847812040291,1478.281954887218
132,776.3291383448864,487.3906547392463,940.5926823249658,1891.0385774427768,0.5645724322520582,0.1532101844140476,1767.6152874053137
133,706.3262411347517,695.1073675077724,425.0289825422804,1841.941898527005,0.5108477753234963,0.17783260397487044,1436.2257228587016
134,555.3773054430949,805.0663406780167,546.0976158344579,1809.0403733693208,0.5705630653782895,0.2031936130703863,1292.4915654520917
135,909.7957889776598,1328.0144802149264,577.1649495576927,1627.772356330456,0.44390263717683726,0.1800801163198535,1625.7018870349348
136,1262.2527990234412,1320.241218249425,691.2186766865666,1644.824963283679,0.3968996687782525,0.19697127230993344,2083.9613191172825
137,688.6516922658692,1159.8170287896803,642.7585972543156,1683.8492592089167,0.5144199269190907,0.20286209336664912,1415.3277151012642
138,1030.7627589318356,670.3270381096178,629.620292943986,1794.5508996009553,0.4616084997802531,0.19939914784881416,1910.4666101418047
139,1018.1222970805261,325.3756011251248,1342.5867607742487,1961.2002994332156,0.48916873028285746,0.13880642778847183,1985.7859908031226
140,266.65095499631116,641.4367842683632,261.35202338989535,1870.152854059076,0.8036199709846436,0.16232286212411537,1359.9258955652103
141,826.6408599314165,698.6591068178636,160.67000791347928,1890.3161434977578,0.42465682496372986,0.16758373424516948,1436.10458981799
142,937.049540214998,690.6995873452545,109.68786426628675,1894.8643958036523,0.38389606572173296,0.16121096216386316,1521.3964512368864
143,939.6254550970874,700.6984585741811,116.74757281553399,1904.1520024271845,0.37818405003223604,0.16209343104686552,1510.8710558252428
144,938.4139510304739,682.2317732612344,100.0,1904.9327109388762,0.4112681929276026,0.15999999053885194,1595.445305619165
145,968.4858490566038,696.5098650051921,101.82173064411191,1909.1753415744959,0.37187092569483976,0.1602277091826102,1541.2384515289525
146,993.5014662756598,690.7017398508699,100.0,1909.4852394916911,0.36971241045790565,0.15999998090786902,1576.2489736070381
147,997.9517049837988,690.1483057783598,100.0,1910.6653294244716,0.3648963978842,0.159999975137662,1571.1513655300107
148,974.7122362869198,674.3882731498034,100.0,1895.987341772152,0.4028478128296413,0.16,1632.8403375527425
149,961.8591793727531,673.6470123716767,100.0,1897.6631957357133,0.39594515924251583,0.15999999636830606,1592.516920788397
150,888.4374104467892,669.3960519050248,100.0,1908.299596196431,0.43335011820006186,0.15999997710287223,1567.5003256480395
151,692.8905257342786,666.1479960899316,100.0,1916.4994015284044,0.5438807987725578,0.15999997842049535,1516.9225669827824
152,956.8184692398894,792.0924604839838,1025.0955078382294,1850.7332367277038,0.4034763618100382,0.12696087600653735,1605.2987748649716
153,899.5689772341149,676.7247342821113,100.0,1905.4373088685015,0.41407021494329765,0.1599999809200327,1533.8504926945293
154,992.1662982611258,746.182768846574,899.4400235779547,1862.0165045682288,0.39441709465029107,0.13144856303130986,1639.6990863542587
155,914.0550439066182,676.8131818181819,100.0,1905.4414221460697,0.41394887447459305,0.15999998222150086,1559.2641893339044
156,981.0615505184471,680.4557675073614,100.0,1904.7354714251267,0.3799071853523632,0.1599999899918239,1581.4289848082951
157,1008.43638564825,682.069182389937,100.0,1904.0999339643408,0.3616249845228924,0.1599999742048206,1579.666409861325
158,1037.0912142720122,730.8538023586824,263.55265681948975,1888.286015729906,0.3667273654055966,0.15415882291341956,1637.7464032227124
159,1003.3733750978856,684.2804513773648,100.0,1902.2109631949882,0.3625528812035043,0.1599999770580462,1574.036648394675
160,993.931156716418,686.9812067260139,100.0,1906.4625,0.3652777372901119,0.15999998405798158,1565.869962686567
161,944.6465425531915,709.0799099606078,183.19148936170214,1903.3890957446808,0.37678742104388296,0.17039892318400932,1515.6632978723405
162,840.5814873417721,726.4459641255605,476.7932489451477,1887.6685654008438,0.40305865967827004,0.20709916126878955,1406.8820675105485
163,821.1232819409586,739.8683409436834,500.0,1895.6225648380544,0.40972550972197325,0.2099999935806218,1389.8099677303694
164,934.1515469323544,724.7735482078355,373.7283691662297,1894.709753539591,0.3784029260004261,0.1942160595882358,1502.5647614053487
165,1006.7042316258352,707.1694195375177,175.7683741648107,1896.5024498886414,0.362756429217706,0.15729395944981905,1579.4881959910913
166,969.1697853062832,750.2454678057928,381.18967894425845,1885.8014575536733,0.37414187720048747,0.19514870169314433,1548.629111680126
167,899.288630806846,784.5276009871412,500.0,1881.5305623471882,0.39788373653346576,0.21000000596920843,1493.4687041564791
168,817.6666076800566,777.5047851379246,500.0,1892.7411077685365,0.41006582594618207,0.2100000146890484,1385.4889400106176
169,794.1835179059399,883.5693129770992,501.5820509132748,1854.0897454336257,0.4204878964116209,0.20992090869049332,1370.3379836041997
170,791.2910585928992,891.7385734072022,500.0,1833.2504900893052,0.4655505400341701,0.21000002339836094,1486.3138749727727
171,690.6608743469893,720.5648045669016,534.8913940060489,1886.65273577124,0.472230343088397,0.18464063466627714,1305.2426725323069
172,653.8104177026355,743.8460727464418,503.4228410409415,1894.761810044754,0.4733357808097132,0.20980444955090752,1240.4471241505055
173,572.5294042362577,819.8303716766142,500.0,1858.1616433096563,0.5391969827862033,0.20999999500063993,1240.9203301977348
174,322.49873473085694,216.94591328245286,950.008560092474,1992.70442687994,0.8372430410197133,0.1360069140710425,1963.0119029023087
