,0,1,2,3,4
111,1.3993157520409252,4.938960069112352,0.9427266494064093,-5.983286704923007,-4.046864561744663
112,1.6459715177521927,5.014908740699081,0.9642952909455507,-5.94268327777228,-4.053483028025994
113,1.435565775759386,4.914839334749406,0.8903802953869363,-5.7316111215984895,-4.0006463940369175
114,1.35515794436244,4.82176920900145,0.7987180509268906,-5.513464919766937,-3.9284630792502906
115,2.3523467952217016,5.266806468710319,2.021207681799404,-7.849819323596261,-4.376499045513683
116,1.7423896355577433,5.097576030147307,1.0317606315228234,-7.233724490736016,-4.343035070576021
117,1.671239423772389,5.117236417374596,0.9733955723639712,-7.0304449170893655,-4.304055112513858
118,1.9393114866538568,5.359159636142808,1.019676981960448,-7.5891232622189975,-4.35642796281755
119,4.6258902635349015,6.691072916374961,2.5998004258323473,-9.758180505791044,-4.177292458006392
120,2.2269143250117036,5.893545256579728,1.0560782014347598,-8.107763481117594,-4.368139233028758
121,1.942577684664153,5.4859922539477655,0.9946388839281132,-7.062882549059894,-4.2731330064582185
122,2.2124995913235783,6.0533293246711715,1.0218238409054936,-7.290926403636191,-4.259275264180015
123,2.710977373992041,6.589512533745029,1.0708088648025373,-8.087624272020525,-4.259535607750854
124,2.3767427414998723,6.146202826220829,1.0116905879571974,-7.272369579562118,-4.196116347734571
125,2.2347864071380172,5.805425125181992,1.0149342077919212,-6.814913786631445,-4.113856171185072
126,5.476793368476352,7.3651645096079115,1.5696936522256764,-8.805548858270749,-0.9288462250535273
127,3.006451317141157,6.677798966883033,1.0275928487753752,-7.843405057782728,-3.8563781028496877
128,2.5168748877497302,6.236829342330957,0.9872123764860933,-7.330598753771483,-4.0766035088861505
129,2.959808052551673,6.536743995718815,0.9439030038941135,-7.783330287737606,-3.4673333941278957
130,2.497468343917951,5.928174587883428,0.9215004219986374,-7.1599870799294765,-3.7598442469487936
131,2.3101743012766462,5.418904338298046,0.9138819804024573,-6.657346534575002,-3.6616986224187977
132,2.261092760466169,5.522740766600064,0.955935879543208,-6.6757835149279865,-3.898691426028875
133,2.356306590233308,5.941240488413431,0.9782094053440737,-7.019031189364618,-4.010347945290119
134,2.1821854431810705,5.608195438556727,0.9909670077217755,-6.58868333337816,-3.9834240619431798
135,2.0924283491854165,4.976866896393035,0.922499769438926,-6.117435527061668,-3.727053841374409
136,1.9096363738347226,4.757986854386074,0.9073950836518597,-5.7862216407250155,-3.746517187847331
137,1.9772511892454427,5.167032429821231,0.9592755617665882,-6.13296287632697,-3.9227146325159192
138,1.7126249737010397,4.832709676230429,0.8906095347780721,-5.728650268884074,-3.8783647429476398
139,1.9857386065338294,5.34816621283281,0.9953426641427706,-6.207475447394655,-3.994589573162884
140,2.070232366564865,5.534329453210769,1.0257985067135247,-6.4264847805944045,-4.109821684417451
141,1.8663231518078862,5.205561590264465,0.9971348140802565,-6.083651987388166,-4.056336107853787
142,1.9268176557812178,5.365375662180548,1.0082285481238291,-6.487664480192776,-4.192700479575411
143,0.47152673506217235,4.427998463654207,0.5436776991433208,-5.961436092881814,-4.175304823988396
144,0.6675084028388216,4.484662964603938,0.7335054438654791,-5.769174566703679,-4.154734180972804
145,0.24217185097484797,4.22083474875029,0.5068358706974727,-5.402671693393733,-4.1714400005855685
146,0.6624857129254944,4.368762320828731,0.7283676390542716,-5.335632993392004,-4.12611473270546
147,0.42229597384839734,4.1194987809795744,0.6165167864491995,-4.936432231113768,-3.95147445060545
148,0.6465184627227958,4.3362867473734275,0.6380696050035305,-4.930734946848685,-4.011838288336573
149,0.8775405000581111,4.588594469849797,0.7744299437973592,-5.325932894045535,-4.051807828627185
150,0.7514447521328629,4.457578643491719,0.6292187745164087,-4.924581914310351,-3.9833918615221573
151,0.8405360818212773,4.22153939634763,0.5426313792530921,-4.988235908443261,-2.803901156913268
152,1.2430530259207333,4.438830134992632,0.7216486609740408,-5.194654106410899,-3.757920063551447
153,0.7729073584725179,4.328069944695727,0.5813837621215441,-4.910715349093426,-3.658703278209545
154,0.4243743364686695,4.111607063278414,0.4106829996396436,-4.822100446455394,-2.3251568790296724
155,0.9300540249044664,4.901506172469681,0.9165104154899915,-6.534952276129273,-4.080813515510673
156,1.0374511279021403,4.983429851362503,0.9397105666099521,-6.499631672997712,-4.085038258710336
157,1.242757256467012,5.022651096057636,0.9711670505946594,-6.486828560670174,-4.107896340037534
158,1.1462968321649551,4.984202843698861,0.947934676717083,-6.378671854448642,-4.083886365041497
159,1.0020920242095577,4.964626752030702,0.922450039324299,-6.425794019216218,-4.0823787963882365
160,0.8760295384922656,4.853729384724682,0.878008348557794,-6.41067641883787,-4.092812767066611
161,0.8522187228829017,4.790796986591106,0.8502844619660506,-6.229543250416998,-4.104506705585277
162,1.0307346737277954,4.934114047784405,0.910807502335397,-6.247866551272702,-4.075808443700266
163,1.2317000567133196,4.949803612061697,0.943515730254127,-6.142378896220482,-4.057709977691732
164,1.1942121388929419,4.869154219029079,0.8779858749697361,-5.793787734173026,-4.023880857410218
165,1.0971141964059714,4.730033777387347,0.7186513550065451,-5.274395316007453,-3.9637500359044746
166,1.0669161114972319,4.780594335329672,0.8303513920576195,-5.587225377489526,-4.024771307100058
167,0.9845876384805595,4.7784895632293,0.8583819723141183,-5.798772570021876,-4.063402368728557
168,0.9179896801180948,4.7700658116690535,0.8554677730977885,-5.952133809370132,-4.091063577999055
169,0.831094769904858,4.652828877180781,0.8187169422471823,-5.820406431405394,-4.111197184771653
170,0.7853522690148536,4.721350172124469,0.8159065546074431,-6.252710110720894,-4.117808431947802
171,0.6892863346788749,4.512037311924388,0.6559978936955355,-6.602810544947557,-4.051348740523138
172,0.8735339763590912,4.766043310034576,0.9034162112700991,-6.617087981451814,-4.071044190019036
173,0.832083330660304,4.738092582312268,0.8786322249896945,-6.559664224230818,-4.078096866378684
174,0.8075868009242775,4.72892900445043,0.8533611996534591,-6.4886738858015,-4.090570001202449
175,0.7819693399071759,4.705066525634065,0.8282670938456049,-6.428196263135379,-4.10039131968456
176,0.7301864467087188,4.617299595314971,0.7873664135288313,-6.452997804306149,-4.099122226052164
177,0.7523397928531084,4.624650274397063,0.812878423055158,-6.523867149947572,-4.084399844066899
178,0.7555092182568167,4.610966023212322,0.8186801834593456,-6.566940438477705,-4.072795190526775
179,0.6956999099056702,4.541096087516605,0.7229073773593351,-6.552054523324507,-4.0722317379571615
180,0.6482259183725353,4.514911908257117,0.6605197799487785,-6.458511607349576,-4.0939960374989575
181,0.6351454239769788,4.526192310982003,0.6738176043491041,-6.350210432796316,-4.12450275042692
182,0.4363537497688622,4.254327175082047,0.2173338189961877,-6.323769644702314,-4.0312012598449165
183,0.6522777979284721,4.426205410468148,0.3568329346267062,-6.607982751423794,-4.016657234197365
184,0.6008712133787719,4.443382713361487,0.44237624885057014,-6.485954192021087,-4.056711191289841
185,0.44316427699610805,4.288175706065367,0.24176122102519598,-6.318102349305558,-4.046570509188357
186,0.44603171386256646,4.3167576496338,0.25798795814942554,-6.28859867169664,-4.05830549203681
187,0.5273524400953341,4.393184879084363,0.33820336433407105,-6.362184638489481,-4.063935799988142
188,0.5345030122268424,4.4194342997233536,0.4120918366659666,-6.30798988651521,-4.0865927822193555
189,0.35534535074078477,4.280778598397305,0.21881702390379026,-6.129429712435936,-4.069370535361503
190,0.2735685239505759,4.258503714979053,0.20762617000729947,-5.978091152797673,-4.089564107635052
191,-0.022678699467830868,4.30558793816445,0.15037034811637645,-5.81330774641043,-4.02887754385182
192,-0.19275513353935625,4.367080305051939,0.1495455445188999,-5.685034441130891,-4.028457399893229
193,0.14941685921561865,4.252899045791194,0.17879744601036204,-5.872438717588241,-4.079222717220022
194,0.06598450596156057,4.281733228714901,0.18113581480380242,-5.779850021531158,-4.088941199152291
195,0.4001058496588351,4.361192273653096,0.30547225442074355,-6.049468475708377,-4.108915668813839
196,0.5832581294034624,4.467423185831702,0.5365015779658886,-6.339848497912623,-4.101853572962353
197,0.3714724792116908,4.386403173834928,0.3915605542361375,-5.956610106384906,-4.1408935578480595
198,-0.3651169118978699,4.443255114520965,0.14678432673174235,-5.606503670006003,-3.9922589088794234
199,-0.4532846708802039,4.473506661645156,0.1420267014504784,-5.579481164898091,-3.9510809675304803
200,-0.5586161411259764,4.502494474873546,0.14368008322718603,-5.535784343816006,-3.91575896899903
201,-0.8507179839513705,4.541084942816576,0.20988610182992834,-5.368263452618184,-3.699607893597432
202,-0.8357886287598837,4.560649465186668,0.17599594115803127,-5.412298426962248,-3.7419711177982404
203,-0.6681295898616582,4.529736270654549,0.1452575122422922,-5.499428622388329,-3.84779012689389
204,-1.0509142477685214,4.524387778637726,0.20791244237920048,-5.294212033575946,-3.0013276769321378
205,-0.6336844996099442,4.510412029871298,0.14035422881030196,-5.526475773234034,-3.8328219760874225
206,-0.7963147527968,4.551836565681983,0.16001615246171086,-5.440833856363178,-3.758708616553397
207,-0.9089698189689092,4.558073574062263,0.17303975010181283,-5.389951243678214,-3.578138160754186
208,-0.9795423851276639,4.520104175274844,0.1744413681626884,-5.371210843583736,-3.2793239657686426
209,-0.5301941176790896,4.478844465660857,0.1338121649922255,-5.578753312312929,-3.8609646233439423
210,-0.9705406130595907,4.4833340305751115,0.1604349319979159,-5.40664959662306,-3.188995955171089
211,-1.0871023334729473,4.396972891605374,0.19952046636856996,-5.286158672513036,-2.3168218076685028
212,-0.514746050653694,4.476814376415202,0.23172777153498886,-5.460952499657371,-4.030383760283613
213,-0.5952528197154179,4.396915053008868,0.3765667131059579,-5.268093359513767,-3.8582810070671663
214,-0.20337380195159777,4.070604807712103,0.49087250665378934,-5.0315732133381665,-3.60608833651916
215,-0.9436890857918916,4.46520667173413,0.38025304187239445,-5.178012272440473,-3.0001825253102083
216,-0.8547577833892726,4.496886899181827,0.3080063464575808,-5.279656532216459,-3.5665606152181706
217,-0.9448775175657096,4.535216926534665,0.20456223462711715,-5.332083183155074,-3.4271012695303984
218,-1.083448315688248,4.423327996128997,0.28800120001220364,-5.12408984630769,-2.032926706704168
219,-1.0065067176557103,4.382899386414676,0.4579534605475379,-5.001210540974029,-1.853895701109837
220,-0.8115987434933122,4.263875677593077,0.5011840768360818,-4.961604951591957,-2.064449329513759
221,-0.5528163888109928,4.003030799666156,0.4899249867775714,-4.742228545803035,-1.8087261214031243
222,-0.28172310117596283,3.9769936071584717,0.4839073787361155,-4.8062798642820415,-2.4744068357995324
223,0.21329503825748675,4.024025401252143,0.5476074191522582,-4.751707512166082,-3.331779626759817
224,0.37376203614888803,4.117075907466578,0.5309811902732653,-4.7093517799014,-3.3786351295914496
225,0.40105141264160626,4.125039644871117,0.4880412261158628,-4.698416884423704,-3.0565016925403405
226,0.2044637238843957,3.9515522434545476,0.3525147682216294,-4.7252667512973066,-2.0013929273805102
227,0.21425334218014347,3.9330730923255013,0.44517591957234826,-4.659849959880045,-2.4940091553706654
228,-0.04984457375679676,3.92132588188532,0.4673618919876356,-4.682716084980811,-2.3899986193993064
229,-0.14202450140609907,3.7683611272832658,0.3949737783338163,-4.581817231952055,-1.612211864236825
230,-0.34336072167528486,3.7313236350085743,0.2915016517117748,-4.477458480890663,-1.04829020864258
231,-0.4015466638397697,3.3482851381693157,0.04799942479331131,-4.15797397380669,-0.4020395112294309
232,-0.13925761381795398,3.637945521932248,0.3355245017880372,-4.5479956165712805,-1.293440907362374
233,-0.28326313684206855,3.3559964070819057,0.10118709611913705,-4.362408974325987,-0.6399333966160876
234,-0.03229644413058703,3.641196705965205,0.2790645860723122,-4.606950167733817,-1.3796126683205876
235,-0.1842553067642907,3.557862568393438,0.006884748361007442,-4.5782272306499605,-0.9078885559530178
236,0.009396131085831313,3.748770283408334,0.2381559053000405,-4.668934088683027,-1.5381331287225075
237,-0.1378926866888449,3.803035924546936,-0.16335587075906846,-4.702606377497469,-0.8976879820368208
238,-0.34196765086196634,3.2720441727274974,-0.355296659842128,-4.270750095441662,-0.38228813438292564
239,-0.45170805817872145,2.8039861057783293,-0.46254513600616476,-3.704462054812362,-0.13992345248786306
240,-0.48704918516130213,1.7053557647449815,-1.1269761706056367,-2.0148708961882233,0.19294052836127995
241,22.10530480589494,18.1141638476761,4.544195867071908,-15.626911409886857,-0.5367235344439965
242,22.2591047216736,18.154676997180985,4.403815469830608,-16.016720241574532,-1.1867494774584209
243,22.51560586025963,18.115665480915865,4.289935957736229,-15.693490628550702,-1.0924721619731328
244,21.921073522448562,18.01264448236752,4.708964279643779,-14.800632167267022,0.41659090933975623
245,22.60100422624305,17.665082318231363,4.526600548655622,-12.998323843927752,0.8366959311042088
246,23.023146433911794,17.927646866184716,4.150275474253926,-13.796921192077335,-0.02927123971439405
247,23.16715180994209,18.12876346129393,3.884460621988703,-14.777617086576878,-0.9012851131567776
248,21.379032185572193,17.864433255612298,4.8540762082246385,-14.763842792846667,0.6690458862126654
249,21.576092957685667,18.177038829982084,4.615090930278482,-16.126572849252636,-1.5496132429711835
250,21.475316447515475,18.303971911622284,4.471981762636775,-16.745877775547918,-3.6094788676474363
251,21.70333104088094,18.282326859255853,4.325088632043178,-16.931731529162114,-3.480653291375206
252,21.964167306033822,18.22400392823026,4.196042614773395,-16.93810457146633,-2.98181606846949
253,21.574119184387904,18.27477137011227,3.9356964830450822,-17.443073563695336,-4.804109156339788
254,20.424209023265853,18.762784216882245,3.6061886755954164,-17.826398747793853,-8.80867072123579
255,21.762082915318526,18.12742204464132,3.484114526206201,-17.93639061719732,-4.338713314529531
256,22.448975904207813,18.24332000506385,3.3290702789013022,-17.49207772923692,-3.342056790705975
257,22.406968225953552,18.15154817503099,3.978212442030803,-16.688709256584353,-2.443886001630409
258,22.69060099157774,18.126513549063965,4.060870683722838,-15.911250013751932,-1.5507884555859381
259,23.214266765380543,18.28647970049591,3.431540338092563,-15.938547065496579,-2.0230517197499256
260,17.28042374888454,20.20267408302464,3.07277687876042,-21.64904276276236,-13.04681896843142
261,16.266166118915873,20.863902004958895,3.1369536899589834,-22.58005903275159,-15.724698844379725
262,17.494141866355985,21.17167511677423,3.175031725483502,-22.030305845670895,-12.910903001905456
263,17.83034482971751,21.797681569290255,3.229263808148899,-22.110067144333733,-11.458449050602223
264,13.951255538197396,20.20865537299932,3.027859647075368,-22.816576722802054,-15.01391969315049
265,16.640060446359286,22.292590385565926,3.307012459711364,-22.812597279494746,-17.29276173371472
266,17.709600524342058,22.337406191914173,3.285863565689576,-22.46023978640281,-11.803272927387916
267,19.353903728139937,20.363478886894868,2.9121845162862154,-20.820955041489395,-6.560584889033356
268,19.303349973262954,19.0887091111107,3.0619697931799434,-20.30833311874193,-8.615929105014375
269,15.263478050258756,20.19535962775706,3.012125323822656,-22.238354008955003,-13.130246445393617
270,15.060799559888128,20.104450732695206,2.928795622557348,-18.277889754554252,-11.596975431767937
271,15.800149811736711,20.249389106215155,2.9599429942370925,-18.23047896469368,-11.621618285488385
272,16.917209216721464,20.301077778233463,3.0626422466534704,-18.19991810287,-11.581526277650077
273,18.03427573591908,20.058917284892168,3.2133716282407128,-18.149218144605854,-11.277316728578482
274,17.20729135851281,20.195813333942763,3.0076220698607687,-18.67033468137913,-11.688953979487042
275,15.450559014727883,20.193479630311785,2.95041078833941,-18.456142093204807,-11.640391744858645
276,14.318648537425455,19.90197642884499,2.914924234191324,-18.27232299293258,-11.536022974324318
277,12.634243468467929,19.228926201292875,2.8817143182192435,-17.87566448865773,-11.334469040846502
278,15.561042172630657,20.228347108263463,2.9643859316605217,-18.71910484095478,-11.677861327721233
279,15.973489932754255,20.272185672019027,2.982081137583639,-19.27255489838749,-11.802590113339892
280,16.157285427801344,20.22114467235548,3.000215688097577,-20.450548873327165,-12.114868425613874
281,18.24878445437335,19.643448363219065,3.0247889360836493,-19.937497804189984,-11.651745557764118
282,15.793444891289521,20.24146566623195,2.958742550332353,-18.292760354793117,-11.630586524801053
283,10.023268200111644,17.58585347198117,2.76558304059706,-16.163689382932727,-10.343070517593924
284,8.149894499270536,14.120008286366112,2.6850293521550563,-11.399049417169774,-7.64163880456643
285,8.763039110001122,15.399045636796938,2.755611565024197,-13.17352304432068,-9.558508041480572
286,7.212629908338084,11.526294418354,2.628175223116412,-9.180804739415436,-5.655665765783965
287,7.0975516769589575,11.736647658151258,2.7246975217763882,-10.483020750021883,-6.2389579905052175
288,6.701132315308328,11.321631903352529,2.7742358558034867,-10.389806295411045,-5.570271757563344
289,8.180430412429823,13.732972633788846,2.8069824164739896,-12.747375224137695,-9.458239703906287
290,7.620761408774385,12.8364628222269,2.7717163047826197,-11.703751690419494,-8.001969690248401
291,6.4295639220005025,10.312307848050638,2.6206651051135292,-8.564862337328101,-4.411483213857816
292,5.911614335603126,8.704345176003013,2.223097631871319,-7.745450175915929,-3.6434254494824447
293,5.893322890304944,9.244674922168596,2.580609422935654,-8.162187488370005,-3.782506604956084
294,5.6233709241702545,9.2700735899947,2.973946943000384,-9.426067190157747,-3.4687420994968416
295,5.740505579388799,9.792338114738964,3.137883757155851,-10.100047297355342,-3.6532297337145123
296,7.594936340323204,12.595578824328769,2.8828973832035842,-12.56819969354832,-8.744745567314073
297,9.308672976345784,14.792836039561472,2.9119730539622593,-15.199048209347962,-11.719069066257532
298,7.273140631836611,12.317138991566821,2.998494234023757,-12.664889740514628,-8.976526907869312
299,7.031883905318514,11.989026084905982,3.080115577069498,-12.452592322378951,-8.364078664088776
